map,window,working_message_index,selected_ids,new_at_k7
official26_common_minus71.json,10,36086,"9,11,19",0
official26_common_minus71.json,10,34103,"14,27,32,69",0
official26_common_minus71.json,10,34193,"2,10,69",1
official26_common_minus71.json,10,36546,"2,10,69",1
official26_common_minus71.json,10,39915,"15,18,27",0
official26_common_minus71.json,10,48941,"1,7,12,14",0
official26_common_minus71.json,10,34550,"5,14,20,32",0
official26_common_minus71.json,10,50974,"1,14,18,69",0
official26_common_minus71.json,10,10415,"9,14,27",0
official26_common_minus71.json,10,26799,"5,7,9,11,14,70",0
official26_common_minus71.json,10,10990,"2,10,69",1
official26_common_minus71.json,10,32182,"4,32,70",0
official26_common_minus71.json,10,6383,"15,19,50",0
official26_common_minus71.json,10,25326,"18,27,32,69",0
official26_common_minus71.json,10,37319,"10,27,69",1
official26_common_minus71.json,10,31432,"2,10,69",1
official26_common_minus71.json,10,52261,"4,6,9,14",0
official26_common_minus71.json,10,38059,"1,2,10,11,69",0
official26_common_minus71.json,10,4773,"4,5,9,11,14,20,27,32",0
official26_common_minus71.json,10,13747,"1,2,4,5,14,19,20,27,32,69",0
official26_common_minus71.json,10,17642,"1,2,10,69",0
official26_common_minus71.json,10,54832,"4,5,6,14,27",0
official26_common_minus71.json,10,48699,"18,25,27",0
official26_common_minus71.json,10,45084,"1,17,70",0
official26_common_minus71.json,10,28767,"9,14,20,32",0
official26_common_minus71.json,10,28483,"9,12,19",0
official26_common_minus71.json,10,23516,"5,20,32",0
official26_common_minus71.json,10,6553,"9,12,14,27,37,69",0
official26_common_minus71.json,10,40668,"1,2,69",0
official26_common_minus71.json,10,13717,"1,2,10,69",0
official26_common_minus71.json,10,52322,"7,11,12,14,17,18,27,69",0
official26_common_minus71.json,10,46805,"2,9,14,27,69",0
official26_common_minus71.json,10,28183,"4,9,11,12,14,18",0
official26_common_minus71.json,10,26499,"1,4,5,9,11,14,32,37,70",0
official26_common_minus71.json,10,47127,"19,25,32",0
official26_common_minus71.json,10,8531,"4,5,9,11,14,19,20,34",0
official26_common_minus71.json,10,30851,"18,19,25,27",0
official26_common_minus71.json,10,39837,"4,9,11,14",0
official26_common_minus71.json,10,33193,"15,18,27,32,69",0
official26_common_minus71.json,10,45434,"1,7,9,11,17",0
official26_common_minus71.json,10,1703,"15,18,23,25,27,32",0
official26_common_minus71.json,10,14552,"2,9,27",0
official26_common_minus71.json,10,29392,"2,10,27,69",1
official26_common_minus71.json,10,2285,"10,11,69",0
official26_common_minus71.json,10,21732,"1,2,10,14,19,27,69",0
official26_common_minus71.json,10,10145,"15,18,23,32",0
official26_common_minus71.json,10,20370,"5,9,14,20,32",0
official26_common_minus71.json,10,50718,"15,18,25",0
official26_common_minus71.json,10,50309,"4,5,6,7,9,11",0
official26_common_minus71.json,10,49822,"9,12,27",0
official26_common_minus71.json,10,3373,"1,14,32",0
official26_common_minus71.json,10,3634,"4,14,20,32",0
official26_common_minus71.json,10,2916,"7,17,32",0
official26_common_minus71.json,10,54130,"14,32,69",0
official26_common_minus71.json,10,31360,"18,20,32,69",0
official26_common_minus71.json,10,5887,"1,2,10,69",0
official26_common_minus71.json,10,11266,"1,2,10,69",0
official26_common_minus71.json,10,33929,"4,5,6",0
official26_common_minus71.json,10,37511,"1,2,14",0
official26_common_minus71.json,10,49433,"18,27,32,69",0
official26_common_minus71.json,10,52089,"4,7,9,11,14",0
official26_common_minus71.json,10,49512,"14,27,32",0
official26_common_minus71.json,10,30782,"1,2,10",0
official26_common_minus71.json,10,9163,"1,9,14,27,32",0
official26_common_minus71.json,10,1241,"2,10,69",1
official26_common_minus71.json,10,17257,"14,20,32",0
official26_common_minus71.json,10,42858,"14,18,27,69",0
official26_common_minus71.json,10,46632,"2,10,69",1
official26_common_minus71.json,10,8048,"1,14,18,19,27,32",0
official26_common_minus71.json,10,16840,"9,14,32",0
official26_common_minus71.json,10,39,"9,20,32",0
official26_common_minus71.json,10,25315,"2,4,9,11,12,27",0
official26_common_minus71.json,10,10851,"18,25,27",0
official26_common_minus71.json,10,50028,"4,5,6,9,11,14,34,70",0
official26_common_minus71.json,10,13076,"9,14,27,32",0
official26_common_minus71.json,10,52922,"9,14,27",0
official26_common_minus71.json,10,4192,"1,2,10,27,69",0
official26_common_minus71.json,10,35641,"9,14,20,32",0
official26_common_minus71.json,10,49290,"14,18,27,32,69",0
official26_common_minus71.json,10,35918,"2,10,17,69",0
official26_common_minus71.json,10,42921,"1,2,10,69",0
official26_common_minus71.json,10,6832,"7,9,11,17",0
official26_common_minus71.json,10,42367,"4,9,14",0
official26_common_minus71.json,10,23132,"1,2,10,69",0
official26_common_minus71.json,10,52452,"5,20,32",0
official26_common_minus71.json,10,48634,"4,7,9,11,14",0
official26_common_minus71.json,10,8992,"1,4,5,7,9,11,14,70",0
official26_common_minus71.json,10,16505,"12,14,32",0
official26_common_minus71.json,10,47090,"5,9,11",0
official26_common_minus71.json,10,3152,"18,25,27,69",0
official26_common_minus71.json,10,33502,"2,7,9,11,12,14,17,27",0
official26_common_minus71.json,10,36461,"2,10,69",1
official26_common_minus71.json,10,49056,"5,15,19",0
official26_common_minus71.json,10,48853,"5,9,14,20,25,27,32",0
official26_common_minus71.json,10,30775,"4,5,6,9,11,14,20,27",0
official26_common_minus71.json,10,51516,"1,9,12,27,32",0
official26_common_minus71.json,10,54929,"1,2,10",0
official26_common_minus71.json,10,12599,"4,6,9,11,14,20,32,34",0
official26_common_minus71.json,10,31586,"18,27,69",0
official26_common_minus71.json,10,5983,"2,10,69",1
official26_common_minus71.json,10,29487,"5,20,32",0
official26_common_minus71.json,10,47733,"2,10,69",1
official26_common_minus71.json,10,17202,"18,27,69",0
official26_common_minus71.json,10,12415,"4,5,7,14",0
official26_common_minus71.json,10,35730,"9,11,12,14,18,27,70",0
official26_common_minus71.json,10,54758,"9,11,14,37",0
official26_common_minus71.json,10,53876,"14,20,32",0
official26_common_minus71.json,10,46057,"1,14,27",0
official26_common_minus71.json,10,11243,"1,2,10,69",0
official26_common_minus71.json,10,33510,"9,14,20,27,32",0
official26_common_minus71.json,10,6744,"9,12,14,18,27",0
official26_common_minus71.json,10,29321,"2,10,69",1
official26_common_minus71.json,10,1398,"2,10,69",1
official26_common_minus71.json,10,28342,"2,10,69",1
official26_common_minus71.json,10,42286,"14,18,27,32,69",0
official26_common_minus71.json,10,27729,"18,27,69",0
official26_common_minus71.json,10,29800,"15,19,20,25,32",0
official26_common_minus71.json,10,36916,"1,2,9,12,14,27",0
official26_common_minus71.json,10,15450,"4,9,11,14,18,27,37,69,70",0
official26_common_minus71.json,10,34494,"9,11,12,14",0
official26_common_minus71.json,10,41611,"7,9,11,14,37",0
official26_common_minus71.json,10,43242,"9,14,20,32",0
official26_common_minus71.json,10,14225,"4,5,7,11",0
official26_common_minus71.json,10,25539,"18,25,27,69",0
official26_common_minus71.json,10,38814,"1,7,9,11,12,14,17,69,70",0
official26_common_minus71.json,10,41663,"4,5,6,12,34",0
official26_common_minus71.json,10,14502,"2,10,69",1
official26_common_minus71.json,10,10690,"15,19,23,25,34,50",0
official26_common_minus71.json,10,28356,"2,10,69",1
official26_common_minus71.json,10,24926,"2,10,69",1
official26_common_minus71.json,10,21347,"1,7,27",0
official26_common_minus71.json,10,13688,"27,32,69",0
official26_common_minus71.json,10,34168,"4,6,34",0
official26_common_minus71.json,10,42854,"14,27,69",0
official26_common_minus71.json,10,29960,"2,9,17,70",0
official26_common_minus71.json,10,42027,"2,4,5,6,7,9",0
official26_common_minus71.json,10,35042,"7,9,11,14,17",0
official26_common_minus71.json,10,4727,"14,15,19,23,32,34,50",0
official26_common_minus71.json,10,47555,"5,9,14,19,20,32",0
official26_common_minus71.json,10,39132,"2,4,9,11,12,14,27,69,70",0
official26_common_minus71.json,10,32962,"9,11,12,14,18,27,32,69",0
official26_common_minus71.json,10,31251,"14,27,32",0
official26_common_minus71.json,10,262,"9,14,18,20,27",0
official26_common_minus71.json,10,29555,"1,9,12,17,27,70",0
official26_common_minus71.json,10,39188,"4,9,14",0
official26_common_minus71.json,10,21450,"1,27,32",0
official26_common_minus71.json,10,40898,"4,5,14,18,20",0
official26_common_minus71.json,10,13361,"14,20,32,69",0
official26_common_minus71.json,10,5396,"4,5,6,11,14,20",0
official26_common_minus71.json,10,39927,"2,10,69",1
official26_common_minus71.json,10,962,"9,14,69",0
official26_common_minus71.json,10,29491,"5,6,20",0
official26_common_minus71.json,10,16333,"7,9,11",0
official26_common_minus71.json,10,44336,"5,14,20,32",0
official26_common_minus71.json,10,15149,"2,10,69",1
official26_common_minus71.json,10,50080,"1,2,10,69",0
official26_common_minus71.json,10,35859,"2,14,18,27,69",0
official26_common_minus71.json,10,47931,"4,5,9,11,14,19,27,32",0
official26_common_minus71.json,10,18130,"9,14,19,32",0
official26_common_minus71.json,10,6980,"1,2,10,69",0
official26_common_minus71.json,10,6151,"4,5,9,11,14",0
official26_common_minus71.json,10,36136,"1,2,5,6,15,18,19,25,27,32",0
official26_common_minus71.json,10,25970,"4,5,70",0
official26_common_minus71.json,10,26686,"9,14,27,32",0
official26_common_minus71.json,10,18265,"6,19,25",0
official26_common_minus71.json,10,40010,"5,19,32",0
official26_common_minus71.json,10,28845,"9,11,34",0
official26_common_minus71.json,10,10101,"14,27,32",0
official26_common_minus71.json,10,30981,"18,27,32",0
official26_common_minus71.json,10,51668,"14,32,69",0
official26_common_minus71.json,10,39478,"9,12,14,32",0
official26_common_minus71.json,10,19231,"9,14,20",0
official26_common_minus71.json,10,8211,"14,27,69",0
official26_common_minus71.json,10,2101,"1,2,10,69",0
official26_common_minus71.json,10,23738,"1,9,14,27,32",0
official26_common_minus71.json,10,22676,"7,11,14",0
official26_common_minus71.json,10,23426,"1,9,11,14,20,27",0
official26_common_minus71.json,10,39194,"4,5,14,20,32,34",0
official26_common_minus71.json,10,30066,"1,2,10,69",0
official26_common_minus71.json,10,26996,"14,18,19,27",0
official26_common_minus71.json,10,45528,"1,2,10",0
official26_common_minus71.json,10,21054,"1,2,10,69",0
official26_common_minus71.json,10,31422,"4,5,11,20,32,34",0
official26_common_minus71.json,10,532,"15,19,23",0
official26_common_minus71.json,10,25164,"4,14,20,34",0
official26_common_minus71.json,10,47588,"5,9,11,12,14,19",0
official26_common_minus71.json,10,48146,"5,14,20,32",0
official26_common_minus71.json,10,5066,"2,10,69",1
official26_common_minus71.json,10,17273,"1,2,10,69",0
official26_common_minus71.json,10,51251,"9,12,18,27",0
official26_common_minus71.json,10,17759,"1,10,69",0
official26_common_minus71.json,10,20705,"5,14,15,18,19,25,69",0
official26_common_minus71.json,10,39252,"4,7,9,11,14",0
official26_common_minus71.json,10,43495,"4,9,14",0
official26_common_minus71.json,10,38505,"1,18,27,69,70",0
official26_common_minus71.json,10,9391,"7,9,11,14",0
official26_common_minus71.json,10,22564,"2,10,69",1
official26_common_minus71.json,10,15478,"5,6,9,11,12,14",0
official26_common_minus71.json,10,28180,"1,17,70",0
official26_common_minus71.json,10,9332,"18,27,69",0
official26_common_minus71.json,10,40164,"6,7,9,11,12,14",0
official26_common_minus71.json,10,32432,"4,5,20,34",0
official26_common_minus71.json,10,26943,"9,12,14,27",0
official26_common_minus71.json,10,33079,"2,10,69",1
official26_common_minus71.json,10,47630,"18,27,69",0
official26_common_minus71.json,10,10106,"1,2,10,69",0
official26_common_minus71.json,10,536,"14,20,23,27,32",0
official26_common_minus71.json,10,49456,"9,14,20",0
official26_common_minus71.json,10,43669,"1,14,18,27,69",0
official26_common_minus71.json,10,9357,"15,23,50",0
official26_common_minus71.json,10,46736,"7,9,12,14,27",0
official26_common_minus71.json,10,9431,"1,2,10",0
official26_common_minus71.json,10,31635,"4,5,6,7,9,11,32",0
official26_common_minus71.json,10,44722,"14,27,69",0
official26_common_minus71.json,10,11279,"18,27,69",0
official26_common_minus71.json,10,11225,"10,17,18,69",0
official26_common_minus71.json,10,16188,"18,19,27",0
official26_common_minus71.json,10,53690,"14,32,69",0
official26_common_minus71.json,10,8498,"4,7,9,12,14,19,27,32,37",0
official26_common_minus71.json,10,46717,"14,19,27,32,69",0
official26_common_minus71.json,10,39642,"11,14,20,34",0
official26_common_minus71.json,10,25421,"1,2,10,69",0
official26_common_minus71.json,10,31455,"4,11,14",0
official26_common_minus71.json,10,24786,"2,10,69",1
official26_common_minus71.json,10,26139,"1,5,11,14,27,32",0
official26_common_minus71.json,10,1795,"7,11,17,37",0
official26_common_minus71.json,10,42282,"2,10,69",1
official26_common_minus71.json,10,14991,"14,27,32,69",0
official26_common_minus71.json,10,10897,"4,5,11,14,15,20,32,34",0
official26_common_minus71.json,10,11239,"2,19,27",0
official26_common_minus71.json,10,12302,"4,5,6,14",0
official26_common_minus71.json,10,23486,"2,10,18,69",0
official26_common_minus71.json,10,13534,"19,20,25,32",0
official26_common_minus71.json,10,2082,"15,19,23,32",0
official26_common_minus71.json,10,38994,"7,9,11,14,17,32",0
official26_common_minus71.json,10,11177,"14,27,32",0
official26_common_minus71.json,10,34978,"15,18,19,25,34,50",0
official26_common_minus71.json,10,23582,"1,2,10,69",0
official26_common_minus71.json,10,14619,"9,14,18,27,32,69",0
official26_common_minus71.json,10,7571,"2,10,69",1
official26_common_minus71.json,10,52100,"9,11,14,20,32",0
official26_common_minus71.json,10,41716,"5,6,15",0
official26_common_minus71.json,10,30703,"5,15,19,32",0
official26_common_minus71.json,10,38180,"5,9,14,18,20,32",0
official26_common_minus71.json,10,34290,"2,10,69",1
official26_common_minus71.json,10,6356,"1,2,12,14,69",0
official26_common_minus71.json,10,26298,"1,2,10,69",0
official26_common_minus71.json,10,40873,"9,14,20,32",0
official26_common_minus71.json,10,39622,"18,27,32",0
official26_common_minus71.json,10,27202,"4,5,6,9,11,14,18,20,32",0
official26_common_minus71.json,10,38740,"14,15,19",0
official26_common_minus71.json,10,31005,"2,10,69",1
official26_common_minus71.json,10,44972,"9,11,14,20,27",0
official26_common_minus71.json,10,43018,"14,18,27,69",0
official26_common_minus71.json,10,4718,"10,27,69",1
official26_common_minus71.json,10,17782,"14,18,19,25,27,32,69",0
official26_common_minus71.json,10,31108,"2,10,27",1
official26_common_minus71.json,10,14353,"1,19,27,32",0
official26_common_minus71.json,10,26821,"4,5,6,9,11,14,18,20,32",0
official26_common_minus71.json,10,8744,"5,9,14,20",0
official26_common_minus71.json,10,16841,"2,27,69",0
official26_common_minus71.json,10,5668,"1,2,14,17",0
official26_common_minus71.json,10,22960,"4,5,6,9,11,14,17,27,70",0
official26_common_minus71.json,10,10416,"4,5,9,11,12",0
official26_common_minus71.json,10,38021,"14,18,27,69",0
official26_common_minus71.json,10,49948,"18,27,69",0
official26_common_minus71.json,10,28734,"4,5,9,14,32,34",0
official26_common_minus71.json,10,35151,"9,12,14",0
official26_common_minus71.json,10,1975,"18,27,69",0
official26_common_minus71.json,10,36453,"18,27,69",0
official26_common_minus71.json,10,38959,"12,14,20",0
official26_common_minus71.json,10,12710,"2,10,69",1
official26_common_minus71.json,10,9321,"18,19,20",0
official26_common_minus71.json,10,35950,"18,23,27,69",0
official26_common_minus71.json,10,16414,"9,11,14,27",0
official26_common_minus71.json,10,36930,"9,17,20,32,37",0
official26_common_minus71.json,10,52268,"14,18,25,27",0
official26_common_minus71.json,10,6665,"9,12,14,70",0
official26_common_minus71.json,10,47913,"18,25,32",0
official26_common_minus71.json,10,49582,"1,7,9,11,14",0
official26_common_minus71.json,10,28223,"6,7,9,11,70",0
official26_common_minus71.json,10,18665,"5,9,11,14,20",0
official26_common_minus71.json,10,55052,"18,27,32",0
official26_common_minus71.json,10,6788,"18,25,27",0
official26_common_minus71.json,10,29645,"9,14,19,32",0
official26_common_minus71.json,10,54576,"15,19,25",0
official26_common_minus71.json,10,25006,"18,27,69",0
official26_common_minus71.json,10,7637,"1,2,10,69",0
official26_common_minus71.json,10,20057,"18,32,69",0
official26_common_minus71.json,10,27328,"2,10,69",1
official26_common_minus71.json,10,32284,"2,10,69",1
official26_common_minus71.json,10,39530,"18,27,69",0
official26_common_minus71.json,10,5913,"9,12,14",0
